nichi,group_mise,group_item,target
20200106,Y,A,112
20200106,Y,B,3
20200106,Y,D,67
20200106,Y,E,237
20200106,Z,A,87
20200106,Z,B,10
20200106,Z,D,57
20200106,Z,E,166
20200107,X,A,84
20200107,X,B,26
20200107,X,C,1
20200107,X,D,17
20200107,X,E,288
20200107,Y,A,96
20200107,Y,B,1
20200107,Y,C,1
20200107,Y,D,60
20200107,Y,E,228
20200107,Z,A,83
20200107,Z,B,30
20200107,Z,D,59
20200107,Z,E,168
20200108,X,A,101
20200108,X,B,16
20200108,X,C,4
20200108,X,D,26
20200108,X,E,286
20200108,Y,A,108
20200108,Y,B,4
20200108,Y,C,3
20200108,Y,D,55
20200108,Y,E,218
20200108,Z,A,87
20200108,Z,B,13
20200108,Z,C,4
20200108,Z,D,65
20200108,Z,E,201
20200109,X,A,111
20200109,X,B,26
20200109,X,C,4
20200109,X,D,17
20200109,X,E,247
20200109,Y,A,130
20200109,Y,B,10
20200109,Y,D,52
20200109,Y,E,182
20200109,Z,A,87
20200109,Z,B,14
20200109,Z,C,3
20200109,Z,D,61
20200109,Z,E,156
20200110,X,A,104
20200110,X,B,11
20200110,X,D,22
20200110,X,E,262
20200110,Y,A,120
20200110,Y,B,4
20200110,Y,C,3
20200110,Y,D,53
20200110,Y,E,215
20200110,Z,A,101
20200110,Z,B,21
20200110,Z,C,3
20200110,Z,D,51
20200110,Z,E,146
20200114,X,A,112
20200114,X,B,22
20200114,X,C,3
20200114,X,D,17
20200114,X,E,252
20200114,Y,A,126
20200114,Y,B,11
20200114,Y,C,3
20200114,Y,D,50
20200114,Y,E,201
20200114,Z,A,201
20200114,Z,B,15
20200114,Z,C,5
20200114,Z,D,49
20200114,Z,E,155
20200115,X,A,119
20200115,X,B,22
20200115,X,C,5
20200115,X,D,26
20200115,X,E,252
20200115,Y,A,128
20200115,Y,B,6
20200115,Y,C,3
20200115,Y,D,54
20200115,Y,E,229
20200115,Z,A,116
20200115,Z,B,12
20200115,Z,C,2
20200115,Z,D,65
20200115,Z,E,177
20200116,X,A,101
20200116,X,B,10
20200116,X,D,25
20200116,X,E,250
20200116,Y,A,145
20200116,Y,B,7
20200116,Y,D,64
20200116,Y,E,233
20200116,Z,A,85
20200116,Z,B,27
20200116,Z,C,6
20200116,Z,D,71
20200116,Z,E,175
20200117,X,A,96
20200117,X,B,12
20200117,X,C,5
20200117,X,D,17
20200117,X,E,290
20200117,Y,A,129
20200117,Y,B,12
20200117,Y,C,3
20200117,Y,D,46
20200117,Y,E,237
20200117,Z,A,124
20200117,Z,B,19
20200117,Z,C,2
20200117,Z,D,54
20200117,Z,E,150
20200120,X,A,100
20200120,X,B,13
20200120,X,C,2
20200120,X,D,24
20200120,X,E,279
20200120,Y,A,150
20200120,Y,B,7
20200120,Y,C,3
20200120,Y,D,58
20200120,Y,E,222
20200120,Z,A,102
20200120,Z,B,16
20200120,Z,C,3
20200120,Z,D,60
20200120,Z,E,179
20200121,X,A,106
20200121,X,B,9
20200121,X,C,3
20200121,X,D,18
20200121,X,E,265
20200121,Y,A,131
20200121,Y,B,15
20200121,Y,C,1
20200121,Y,D,50
20200121,Y,E,219
20200121,Z,A,108
20200121,Z,B,70
20200121,Z,C,2
20200121,Z,D,71
20200121,Z,E,153
20200122,X,A,113
20200122,X,B,13
20200122,X,C,1
20200122,X,D,22
20200122,X,E,304
20200122,Y,A,124
20200122,Y,B,15
20200122,Y,C,1
20200122,Y,D,54
20200122,Y,E,222
20200122,Z,A,217
20200122,Z,B,15
20200122,Z,C,4
20200122,Z,D,66
20200122,Z,E,189
20200123,X,A,109
20200123,X,B,21
20200123,X,C,5
20200123,X,D,26
20200123,X,E,300
20200123,Y,A,131
20200123,Y,B,5
20200123,Y,C,1
20200123,Y,D,62
20200123,Y,E,244
20200123,Z,A,104
20200123,Z,B,14
20200123,Z,C,4
20200123,Z,D,69
20200123,Z,E,183
20200124,X,A,112
20200124,X,B,29
20200124,X,C,2
20200124,X,D,14
20200124,X,E,235
20200124,Y,A,130
20200124,Y,B,10
20200124,Y,C,2
20200124,Y,D,50
20200124,Y,E,184
20200124,Z,A,87
20200124,Z,B,12
20200124,Z,C,2
20200124,Z,D,61
20200124,Z,E,141
20200127,X,A,98
20200127,X,B,9
20200127,X,C,4
20200127,X,D,19
20200127,X,E,307
20200127,Y,A,118
20200127,Y,B,5
20200127,Y,D,42
20200127,Y,E,232
20200127,Z,A,126
20200127,Z,B,10
20200127,Z,C,3
20200127,Z,D,61
20200127,Z,E,200
20200128,X,A,95
20200128,X,B,13
20200128,X,C,4
20200128,X,D,24
20200128,X,E,368
20200128,Y,A,92
20200128,Y,B,2
20200128,Y,D,52
20200128,Y,E,221
20200128,Z,A,72
20200128,Z,B,15
20200128,Z,C,5
20200128,Z,D,65
20200128,Z,E,207
20200129,X,A,116
20200129,X,B,22
20200129,X,C,5
20200129,X,D,16
20200129,X,E,221
20200129,Y,A,136
20200129,Y,B,11
20200129,Y,C,3
20200129,Y,D,41
20200129,Y,E,171
20200129,Z,A,104
20200129,Z,B,23
20200129,Z,C,4
20200129,Z,D,58
20200129,Z,E,139
20200130,X,A,118
20200130,X,B,34
20200130,X,C,6
20200130,X,D,20
20200130,X,E,208
20200130,Y,A,135
20200130,Y,B,23
20200130,Y,C,2
20200130,Y,D,53
20200130,Y,E,173
20200130,Z,A,96
20200130,Z,B,21
20200130,Z,C,10
20200130,Z,D,55
20200130,Z,E,133
20200131,X,A,102
20200131,X,B,22
20200131,X,C,6
20200131,X,D,15
20200131,X,E,237
20200131,Y,A,112
20200131,Y,B,15
20200131,Y,C,3
20200131,Y,D,49
20200131,Y,E,212
20200131,Z,A,85
20200131,Z,B,17
20200131,Z,D,52
20200131,Z,E,153
20200203,X,A,103
20200203,X,B,14
20200203,X,C,7
20200203,X,D,16
20200203,X,E,225
20200203,Y,A,144
20200203,Y,B,1
20200203,Y,C,2
20200203,Y,D,50
20200203,Y,E,202
20200203,Z,A,94
20200203,Z,B,27
20200203,Z,C,2
20200203,Z,D,56
20200203,Z,E,171
20200204,X,A,104
20200204,X,B,17
20200204,X,C,7
20200204,X,D,36
20200204,X,E,237
20200204,Y,A,120
20200204,Y,B,10
20200204,Y,C,1
20200204,Y,D,79
20200204,Y,E,200
20200204,Z,A,87
20200204,Z,B,34
20200204,Z,C,2
20200204,Z,D,90
20200204,Z,E,158
20200205,X,A,92
20200205,X,B,20
20200205,X,C,8
20200205,X,D,36
20200205,X,E,204
20200205,Y,A,137
20200205,Y,B,10
20200205,Y,C,5
20200205,Y,D,71
20200205,Y,E,199
20200205,Z,A,101
20200205,Z,B,26
20200205,Z,C,6
20200205,Z,D,87
20200205,Z,E,166
20200206,X,A,88
20200206,X,B,27
20200206,X,C,2
20200206,X,D,28
20200206,X,E,290
20200206,Y,A,115
20200206,Y,B,11
20200206,Y,C,2
20200206,Y,D,86
20200206,Y,E,215
20200206,Z,A,77
20200206,Z,B,17
20200206,Z,C,2
20200206,Z,D,102
20200206,Z,E,168
20200207,X,A,110
20200207,X,B,20
20200207,X,C,4
20200207,X,D,33
20200207,X,E,296
20200207,Y,A,107
20200207,Y,B,7
20200207,Y,D,68
20200207,Y,E,223
20200207,Z,A,82
20200207,Z,B,15
20200207,Z,C,3
20200207,Z,D,75
20200207,Z,E,152
20200210,X,A,88
20200210,X,B,16
20200210,X,C,1
20200210,X,D,22
20200210,X,E,261
20200210,Y,A,106
20200210,Y,B,12
20200210,Y,D,58
20200210,Y,E,218
20200210,Z,A,112
20200210,Z,B,17
20200210,Z,C,4
20200210,Z,D,79
20200210,Z,E,183
20200212,X,A,94
20200212,X,B,21
20200212,X,C,5
20200212,X,D,14
20200212,X,E,261
20200212,Y,A,107
20200212,Y,B,5
20200212,Y,C,6
20200212,Y,D,34
20200212,Y,E,191
20200212,Z,A,77
20200212,Z,B,15
20200212,Z,C,11
20200212,Z,D,50
20200212,Z,E,182
20200213,X,A,101
20200213,X,B,37
20200213,X,C,8
20200213,X,D,20
20200213,X,E,217
20200213,Y,A,112
20200213,Y,B,20
20200213,Y,C,5
20200213,Y,D,42
20200213,Y,E,178
20200213,Z,A,96
20200213,Z,B,21
20200213,Z,C,4
20200213,Z,D,61
20200213,Z,E,142
20200214,X,A,91
20200214,X,B,24
20200214,X,C,6
20200214,X,D,15
20200214,X,E,191
20200214,Y,A,111
20200214,Y,B,6
20200214,Y,C,10
20200214,Y,D,35
20200214,Y,E,152
20200214,Z,A,81
20200214,Z,B,24
20200214,Z,C,13
20200214,Z,D,40
20200214,Z,E,129
20200217,X,A,89
20200217,X,B,24
20200217,X,C,9
20200217,X,D,16
20200217,X,E,202
20200217,Y,A,120
20200217,Y,B,7
20200217,Y,C,9
20200217,Y,D,33
20200217,Y,E,159
20200217,Z,A,93
20200217,Z,B,17
20200217,Z,C,8
20200217,Z,D,60
20200217,Z,E,136
20200218,X,A,87
20200218,X,B,13
20200218,X,C,8
20200218,X,D,17
20200218,X,E,210
20200218,Y,A,113
20200218,Y,B,6
20200218,Y,C,5
20200218,Y,D,47
20200218,Y,E,171
20200218,Z,A,102
20200218,Z,B,14
20200218,Z,C,4
20200218,Z,D,51
20200218,Z,E,126
20200219,X,A,99
20200219,X,B,15
20200219,X,C,7
20200219,X,D,22
20200219,X,E,212
20200219,Y,A,130
20200219,Y,B,5
20200219,Y,C,11
20200219,Y,D,48
20200219,Y,E,175
20200219,Z,A,98
20200219,Z,B,19
20200219,Z,C,5
20200219,Z,D,54
20200219,Z,E,137
20200220,X,A,82
20200220,X,B,29
20200220,X,C,7
20200220,X,D,20
20200220,X,E,232
20200220,Y,A,113
20200220,Y,B,10
20200220,Y,C,8
20200220,Y,D,44
20200220,Y,E,175
20200220,Z,A,82
20200220,Z,B,22
20200220,Z,C,8
20200220,Z,D,47
20200220,Z,E,157
20200221,X,A,77
20200221,X,B,20
20200221,X,C,6
20200221,X,D,19
20200221,X,E,187
20200221,Y,A,124
20200221,Y,B,9
20200221,Y,C,8
20200221,Y,D,45
20200221,Y,E,151
20200221,Z,A,91
20200221,Z,B,11
20200221,Z,C,6
20200221,Z,D,41
20200221,Z,E,122
20200225,X,A,88
20200225,X,B,21
20200225,X,C,9
20200225,X,D,18
20200225,X,E,202
20200225,Y,A,120
20200225,Y,B,4
20200225,Y,C,13
20200225,Y,D,34
20200225,Y,E,164
20200225,Z,A,82
20200225,Z,B,13
20200225,Z,C,17
20200225,Z,D,50
20200225,Z,E,148
20200226,X,A,84
20200226,X,B,10
20200226,X,C,8
20200226,X,D,18
20200226,X,E,245
20200226,Y,A,103
20200226,Y,B,2
20200226,Y,C,13
20200226,Y,D,40
20200226,Y,E,155
20200226,Z,A,93
20200226,Z,B,16
20200226,Z,C,12
20200226,Z,D,54
20200226,Z,E,150
20200227,X,A,139
20200227,X,B,20
20200227,X,C,9
20200227,X,D,23
20200227,X,E,249
20200227,Y,A,94
20200227,Y,B,5
20200227,Y,C,5
20200227,Y,D,47
20200227,Y,E,169
20200227,Z,A,85
20200227,Z,B,21
20200227,Z,C,19
20200227,Z,D,50
20200227,Z,E,144
20200228,X,A,84
20200228,X,B,17
20200228,X,C,9
20200228,X,D,17
20200228,X,E,240
20200228,Y,A,102
20200228,Y,B,12
20200228,Y,C,12
20200228,Y,D,43
20200228,Y,E,165
20200228,Z,A,64
20200228,Z,B,20
20200228,Z,C,12
20200228,Z,D,48
20200228,Z,E,138
20200302,X,A,81
20200302,X,B,13
20200302,X,C,7
20200302,X,D,24
20200302,X,E,280
20200302,Y,A,87
20200302,Y,B,5
20200302,Y,C,6
20200302,Y,D,43
20200302,Y,E,174
20200302,Z,A,86
20200302,Z,B,40
20200302,Z,C,20
20200302,Z,D,51
20200302,Z,E,163
20200303,X,A,91
20200303,X,B,25
20200303,X,C,9
20200303,X,D,16
20200303,X,E,220
20200303,Y,A,106
20200303,Y,B,8
20200303,Y,C,16
20200303,Y,D,31
20200303,Y,E,140
20200303,Z,A,77
20200303,Z,B,39
20200303,Z,C,9
20200303,Z,D,34
20200303,Z,E,118
20200304,X,A,81
20200304,X,B,16
20200304,X,C,9
20200304,X,D,23
20200304,X,E,243
20200304,Y,A,90
20200304,Y,B,5
20200304,Y,C,12
20200304,Y,D,41
20200304,Y,E,164
20200304,Z,A,69
20200304,Z,B,12
20200304,Z,C,11
20200304,Z,D,42
20200304,Z,E,153
20200305,X,A,81
20200305,X,B,45
20200305,X,C,7
20200305,X,D,28
20200305,X,E,213
20200305,Y,A,92
20200305,Y,B,6
20200305,Y,C,6
20200305,Y,D,42
20200305,Y,E,137
20200305,Z,A,66
20200305,Z,B,19
20200305,Z,C,10
20200305,Z,D,44
20200305,Z,E,125
20200306,X,A,85
20200306,X,B,28
20200306,X,C,10
20200306,X,D,13
20200306,X,E,204
20200306,Y,A,79
20200306,Y,B,5
20200306,Y,C,16
20200306,Y,D,31
20200306,Y,E,122
20200306,Z,A,67
20200306,Z,B,15
20200306,Z,C,14
20200306,Z,D,38
20200306,Z,E,102
20200309,X,A,88
20200309,X,B,27
20200309,X,C,4
20200309,X,D,21
20200309,X,E,219
20200309,Y,A,119
20200309,Y,B,16
20200309,Y,C,11
20200309,Y,D,28
20200309,Y,E,130
20200309,Z,A,83
20200309,Z,B,24
20200309,Z,C,12
20200309,Z,D,29
20200309,Z,E,151
20200310,X,A,95
20200310,X,B,18
20200310,X,C,9
20200310,X,D,17
20200310,X,E,191
20200310,Y,A,119
20200310,Y,B,4
20200310,Y,C,19
20200310,Y,D,28
20200310,Y,E,97
20200310,Z,A,85
20200310,Z,B,32
20200310,Z,C,13
20200310,Z,D,54
20200310,Z,E,103
20200311,X,A,95
20200311,X,B,32
20200311,X,C,7
20200311,X,D,13
20200311,X,E,146
20200311,Y,A,111
20200311,Y,B,12
20200311,Y,C,14
20200311,Y,D,20
20200311,Y,E,90
20200311,Z,A,97
20200311,Z,B,15
20200311,Z,C,19
20200311,Z,D,31
20200311,Z,E,82
20200312,X,A,92
20200312,X,B,20
20200312,X,C,8
20200312,X,D,24
20200312,X,E,187
20200312,Y,A,102
20200312,Y,B,6
20200312,Y,C,14
20200312,Y,D,33
20200312,Y,E,117
20200312,Z,A,92
20200312,Z,B,15
20200312,Z,C,13
20200312,Z,D,36
20200312,Z,E,101
20200313,X,A,87
20200313,X,B,30
20200313,X,C,10
20200313,X,D,15
20200313,X,E,175
20200313,Y,A,94
20200313,Y,B,6
20200313,Y,C,13
20200313,Y,D,33
20200313,Y,E,97
20200313,Z,A,83
20200313,Z,B,14
20200313,Z,C,13
20200313,Z,D,33
20200313,Z,E,111
20200316,X,A,96
20200316,X,B,21
20200316,X,C,8
20200316,X,D,20
20200316,X,E,246
20200316,Y,A,90
20200316,Y,B,2
20200316,Y,C,11
20200316,Y,D,36
20200316,Y,E,147
20200316,Z,A,89
20200316,Z,B,15
20200316,Z,C,12
20200316,Z,D,55
20200316,Z,E,142
20200317,X,A,87
20200317,X,B,17
20200317,X,C,23
20200317,X,D,28
20200317,X,E,200
20200317,Y,A,81
20200317,Y,B,7
20200317,Y,C,22
20200317,Y,D,55
20200317,Y,E,136
20200317,Z,A,79
20200317,Z,B,14
20200317,Z,C,27
20200317,Z,D,68
20200317,Z,E,134
20200318,X,A,98
20200318,X,B,20
20200318,X,C,21
20200318,X,D,22
20200318,X,E,182
20200318,Y,A,88
20200318,Y,B,23
20200318,Y,C,27
20200318,Y,D,50
20200318,Y,E,113
20200318,Z,A,77
20200318,Z,B,19
20200318,Z,C,36
20200318,Z,D,53
20200318,Z,E,114
20200319,X,A,85
20200319,X,B,28
20200319,X,C,25
20200319,X,D,26
20200319,X,E,157
20200319,Y,A,89
20200319,Y,B,1
20200319,Y,C,29
20200319,Y,D,44
20200319,Y,E,87
20200319,Z,A,83
20200319,Z,B,3
20200319,Z,C,25
20200319,Z,D,64
20200319,Z,E,87
20200323,X,A,73
20200323,X,B,19
20200323,X,C,17
20200323,X,D,29
20200323,X,E,210
20200323,Y,A,84
20200323,Y,B,7
20200323,Y,C,21
20200323,Y,D,57
20200323,Y,E,125
20200323,Z,A,111
20200323,Z,B,10
20200323,Z,C,25
20200323,Z,D,64
20200323,Z,E,135
20200324,X,A,68
20200324,X,B,21
20200324,X,C,9
20200324,X,D,17
20200324,X,E,235
20200324,Y,A,77
20200324,Y,B,15
20200324,Y,C,19
20200324,Y,D,35
20200324,Y,E,124
20200324,Z,A,89
20200324,Z,B,18
20200324,Z,C,23
20200324,Z,D,45
20200324,Z,E,109
20200325,X,A,81
20200325,X,B,19
20200325,X,C,10
20200325,X,D,15
20200325,X,E,196
20200325,Y,A,82
20200325,Y,B,12
20200325,Y,C,22
20200325,Y,D,37
20200325,Y,E,98
20200325,Z,A,97
20200325,Z,B,15
20200325,Z,C,15
20200325,Z,D,41
20200325,Z,E,111
20200326,X,A,93
20200326,X,B,28
20200326,X,C,16
20200326,X,D,22
20200326,X,E,182
20200326,Y,A,83
20200326,Y,B,20
20200326,Y,C,22
20200326,Y,D,41
20200326,Y,E,97
20200326,Z,A,80
20200326,Z,B,32
20200326,Z,C,16
20200326,Z,D,44
20200326,Z,E,104
20200327,X,A,86
20200327,X,B,32
20200327,X,C,11
20200327,X,D,17
20200327,X,E,164
20200327,Y,A,90
20200327,Y,B,10
20200327,Y,C,15
20200327,Y,D,34
20200327,Y,E,75
20200327,Z,A,73
20200327,Z,B,15
20200327,Z,C,16
20200327,Z,D,38
20200327,Z,E,75
20200330,X,A,89
20200330,X,B,15
20200330,X,C,7
20200330,X,D,18
20200330,X,E,265
20200330,Y,A,80
20200330,Y,B,4
20200330,Y,C,2
20200330,Y,D,33
20200330,Y,E,112
20200330,Z,A,85
20200330,Z,B,12
20200330,Z,C,7
20200330,Z,D,39
20200330,Z,E,133
20200331,X,A,77
20200331,X,B,19
20200331,X,C,13
20200331,X,D,14
20200331,X,E,227
20200331,Y,A,65
20200331,Y,B,5
20200331,Y,C,17
20200331,Y,D,25
20200331,Y,E,85
20200331,Z,A,80
20200331,Z,B,8
20200331,Z,C,20
20200331,Z,D,27
20200331,Z,E,113
20200401,X,A,85
20200401,X,B,14
20200401,X,C,11
20200401,X,D,13
20200401,X,E,231
20200401,Y,A,70
20200401,Y,B,11
20200401,Y,C,12
20200401,Y,D,25
20200401,Y,E,65
20200401,Z,A,158
20200401,Z,B,11
20200401,Z,C,23
20200401,Z,D,26
20200401,Z,E,121
20200402,X,A,96
20200402,X,B,27
20200402,X,C,13
20200402,X,D,16
20200402,X,E,173
20200402,Y,A,89
20200402,Y,B,17
20200402,Y,C,21
20200402,Y,D,17
20200402,Y,E,70
20200402,Z,A,88
20200402,Z,B,26
20200402,Z,C,27
20200402,Z,D,40
20200402,Z,E,101
20200403,X,A,94
20200403,X,B,23
20200403,X,C,15
20200403,X,D,10
20200403,X,E,175
20200403,Y,A,67
20200403,Y,B,9
20200403,Y,C,12
20200403,Y,D,23
20200403,Y,E,62
20200403,Z,A,75
20200403,Z,B,18
20200403,Z,C,35
20200403,Z,D,48
20200403,Z,E,91
20200406,X,A,90
20200406,X,B,20
20200406,X,C,10
20200406,X,D,10
20200406,X,E,180
20200406,Y,A,71
20200406,Y,B,5
20200406,Y,C,13
20200406,Y,D,25
20200406,Y,E,65
20200406,Z,A,96
20200406,Z,B,14
20200406,Z,C,17
20200406,Z,D,30
20200406,Z,E,87
20200407,X,A,90
20200407,X,B,27
20200407,X,C,13
20200407,X,D,13
20200407,X,E,177
20200407,Y,A,72
20200407,Y,B,13
20200407,Y,C,28
20200407,Y,D,16
20200407,Y,E,61
20200407,Z,A,73
20200407,Z,B,14
20200407,Z,C,48
20200407,Z,D,33
20200407,Z,E,83
20200408,X,A,72
20200408,X,B,30
20200408,X,C,18
20200408,X,D,11
20200408,X,E,121
20200408,Y,A,53
20200408,Y,B,10
20200408,Y,C,27
20200408,Y,D,17
20200408,Y,E,45
20200408,Z,A,63
20200408,Z,B,10
20200408,Z,C,24
20200408,Z,D,25
20200408,Z,E,49
20200409,X,A,64
20200409,X,B,19
20200409,X,C,18
20200409,X,D,7
20200409,X,E,125
20200409,Y,A,52
20200409,Y,B,10
20200409,Y,C,25
20200409,Y,D,18
20200409,Y,E,69
20200409,Z,A,50
20200409,Z,B,9
20200409,Z,C,14
20200409,Z,D,26
20200409,Z,E,50
20200410,X,A,52
20200410,X,B,18
20200410,X,C,10
20200410,X,D,8
20200410,X,E,131
20200410,Y,A,51
20200410,Y,B,17
20200410,Y,C,23
20200410,Y,D,23
20200410,Y,E,42
20200410,Z,A,46
20200410,Z,B,12
20200410,Z,C,29
20200410,Z,D,21
20200410,Z,E,38
20200413,X,A,49
20200413,X,B,12
20200413,X,C,7
20200413,X,D,21
20200413,X,E,206
20200413,Y,A,41
20200413,Y,B,4
20200413,Y,C,10
20200413,Y,D,27
20200413,Y,E,74
20200413,Z,A,45
20200413,Z,B,6
20200413,Z,C,46
20200413,Z,D,49
20200413,Z,E,76
20200414,X,A,50
20200414,X,B,9
20200414,X,C,17
20200414,X,D,8
20200414,X,E,127
20200414,Y,A,36
20200414,Y,B,5
20200414,Y,C,24
20200414,Y,D,30
20200414,Y,E,54
20200414,Z,A,31
20200414,Z,B,3
20200414,Z,C,31
20200414,Z,D,34
20200414,Z,E,34
20200415,X,A,60
20200415,X,B,14
20200415,X,C,13
20200415,X,D,12
20200415,X,E,92
20200415,Y,A,51
20200415,Y,B,10
20200415,Y,C,22
20200415,Y,D,27
20200415,Y,E,46
20200415,Z,A,45
20200415,Z,B,7
20200415,Z,C,26
20200415,Z,D,31
20200415,Z,E,41
20200416,X,A,68
20200416,X,B,8
20200416,X,C,15
20200416,X,D,14
20200416,X,E,88
20200416,Y,A,56
20200416,Y,B,7
20200416,Y,C,28
20200416,Y,D,21
20200416,Y,E,42
20200416,Z,A,39
20200416,Z,B,12
20200416,Z,C,34
20200416,Z,D,29
20200416,Z,E,32
20200417,X,A,47
20200417,X,B,15
20200417,X,C,12
20200417,X,D,13
20200417,X,E,100
20200417,Y,A,33
20200417,Y,B,6
20200417,Y,C,17
20200417,Y,D,24
20200417,Y,E,48
20200417,Z,A,27
20200417,Z,B,6
20200417,Z,C,23
20200417,Z,D,25
20200417,Z,E,35
20200420,X,A,40
20200420,X,B,8
20200420,X,C,9
20200420,X,D,11
20200420,X,E,149
20200420,Y,A,29
20200420,Y,B,7
20200420,Y,C,10
20200420,Y,D,23
20200420,Y,E,55
20200420,Z,A,32
20200420,Z,B,7
20200420,Z,C,19
20200420,Z,D,25
20200420,Z,E,55
20200421,X,A,53
20200421,X,B,14
20200421,X,C,17
20200421,X,D,8
20200421,X,E,97
20200421,Y,A,51
20200421,Y,B,11
20200421,Y,C,23
20200421,Y,D,19
20200421,Y,E,46
20200421,Z,A,46
20200421,Z,B,12
20200421,Z,C,31
20200421,Z,D,25
20200421,Z,E,30
20200422,X,A,39
20200422,X,B,13
20200422,X,C,11
20200422,X,D,11
20200422,X,E,85
20200422,Y,A,38
20200422,Y,B,13
20200422,Y,C,18
20200422,Y,D,23
20200422,Y,E,33
20200422,Z,A,43
20200422,Z,B,4
20200422,Z,C,19
20200422,Z,D,23
20200422,Z,E,29
20200423,X,A,43
20200423,X,B,15
20200423,X,C,10
20200423,X,D,6
20200423,X,E,79
20200423,Y,A,39
20200423,Y,B,6
20200423,Y,C,17
20200423,Y,D,19
20200423,Y,E,43
20200423,Z,A,119
20200423,Z,B,14
20200423,Z,C,18
20200423,Z,D,17
20200423,Z,E,32
20200424,X,A,49
20200424,X,B,20
20200424,X,C,13
20200424,X,D,5
20200424,X,E,70
20200424,Y,A,50
20200424,Y,B,15
20200424,Y,C,17
20200424,Y,D,18
20200424,Y,E,29
20200424,Z,A,44
20200424,Z,B,12
20200424,Z,C,17
20200424,Z,D,25
20200424,Z,E,27
20200427,X,A,41
20200427,X,B,13
20200427,X,C,9
20200427,X,D,10
20200427,X,E,83
20200427,Y,A,28
20200427,Y,B,4
20200427,Y,C,17
20200427,Y,D,18
20200427,Y,E,33
20200427,Z,A,30
20200427,Z,B,3
20200427,Z,C,28
20200427,Z,D,22
20200427,Z,E,34
20200428,X,A,55
20200428,X,B,10
20200428,X,C,7
20200428,X,D,4
20200428,X,E,64
20200428,Y,A,49
20200428,Y,B,5
20200428,Y,C,12
20200428,Y,D,16
20200428,Y,E,28
20200428,Z,A,31
20200428,Z,B,9
20200428,Z,C,18
20200428,Z,D,23
20200428,Z,E,24
20200430,X,A,45
20200430,X,B,15
20200430,X,C,7
20200430,X,D,5
20200430,X,E,50
20200430,Y,A,53
20200430,Y,B,2
20200430,Y,C,16
20200430,Y,D,13
20200430,Y,E,17
20200430,Z,A,34
20200430,Z,B,9
20200430,Z,C,20
20200430,Z,D,18
20200430,Z,E,18
20200501,X,A,51
20200501,X,B,13
20200501,X,C,11
20200501,X,D,8
20200501,X,E,47
20200501,Y,A,39
20200501,Y,B,12
20200501,Y,C,13
20200501,Y,D,12
20200501,Y,E,15
20200501,Z,A,35
20200501,Z,B,6
20200501,Z,C,28
20200501,Z,D,12
20200501,Z,E,18
20200507,X,A,59
20200507,X,B,11
20200507,X,C,13
20200507,X,D,6
20200507,X,E,59
20200507,Y,A,61
20200507,Y,B,7
20200507,Y,C,31
20200507,Y,D,18
20200507,Y,E,26
20200507,Z,A,25
20200507,Z,B,3
20200507,Z,C,30
20200507,Z,D,14
20200507,Z,E,20
20200508,X,A,51
20200508,X,B,12
20200508,X,C,12
20200508,X,D,5
20200508,X,E,48
20200508,Y,A,56
20200508,Y,B,6
20200508,Y,C,28
20200508,Y,D,18
20200508,Y,E,29
20200508,Z,A,31
20200508,Z,B,4
20200508,Z,C,13
20200508,Z,D,22
20200508,Z,E,13
20200511,X,A,62
20200511,X,B,18
20200511,X,C,20
20200511,X,E,32
20200511,Y,A,83
20200511,Y,B,11
20200511,Y,C,51
20200511,Y,D,8
20200511,Y,E,8
20200511,Z,A,41
20200511,Z,B,11
20200511,Z,C,29
20200511,Z,D,14
20200511,Z,E,13
20200512,X,A,67
20200512,X,B,21
20200512,X,C,15
20200512,X,D,8
20200512,X,E,41
20200512,Y,A,72
20200512,Y,B,9
20200512,Y,C,36
20200512,Y,D,16
20200512,Y,E,14
20200512,Z,A,44
20200512,Z,B,8
20200512,Z,C,27
20200512,Z,D,13
20200512,Z,E,9
20200513,X,A,57
20200513,X,B,13
20200513,X,C,15
20200513,X,D,4
20200513,X,E,23
20200513,Y,A,70
20200513,Y,B,10
20200513,Y,C,35
20200513,Y,D,18
20200513,Y,E,15
20200513,Z,A,39
20200513,Z,B,8
20200513,Z,C,17
20200513,Z,D,14
20200513,Z,E,5
20200514,X,A,57
20200514,X,B,19
20200514,X,C,13
20200514,X,D,4
20200514,X,E,32
20200514,Y,A,64
20200514,Y,B,13
20200514,Y,C,34
20200514,Y,D,12
20200514,Y,E,15
20200514,Z,A,44
20200514,Z,B,8
20200514,Z,C,25
20200514,Z,D,11
20200514,Z,E,9
20200515,X,A,51
20200515,X,B,18
20200515,X,C,15
20200515,X,E,25
20200515,Y,A,63
20200515,Y,B,4
20200515,Y,C,38
20200515,Y,D,9
20200515,Y,E,11
20200515,Z,A,34
20200515,Z,B,7
20200515,Z,C,13
20200515,Z,D,10
20200515,Z,E,5
20200518,X,A,47
20200518,X,B,15
20200518,X,C,8
20200518,X,D,6
20200518,X,E,36
20200518,Y,A,49
20200518,Y,B,5
20200518,Y,C,17
20200518,Y,D,14
20200518,Y,E,14
20200518,Z,A,30
20200518,Z,B,19
20200518,Z,C,24
20200518,Z,D,15
20200518,Z,E,12
20200519,X,A,50
20200519,X,B,22
20200519,X,C,13
20200519,X,D,9
20200519,X,E,30
20200519,Y,A,53
20200519,Y,B,5
20200519,Y,C,24
20200519,Y,D,16
20200519,Y,E,8
